StudentID,Age,StudyTimeWeekly,Absences,GPA,Gender,Ethnicity,ParentalEducation,Tutoring,ParentalSupport,ClubInvolvement,Sports,Music,Volunteering,GradeClass
2077,16,0.21340254,23,0.875367124,Male,Asian,Some College,Yes,Moderate,No,Yes,No,No,F
2078,15,12.45482553,23,1.449000321,Male,Caucasian,Some College,Yes,Moderate,No,Yes,No,No,F
2079,16,8.256787955,6,3.081193555,Female,Caucasian,nan,Yes,Moderate,No,No,Yes,No,B
2080,15,17.19708981,25,1.118752405,Male,Asian,Some College,No,High,Yes,No,No,No,F
2081,17,5.03629404,12,2.0622007,Female,African American,Some College,No,High,No,No,No,No,D
2082,15,19.62058978,21,1.562911635,Female,African American,Some College,No,High,No,Yes,No,No,F
2083,15,12.27415939,7,2.492838108,Male,Asian,Some College,No,High,No,No,Yes,No,D
2084,18,15.87074804,22,1.100172041,Male,Asian,High School,No,High,No,No,Yes,No,F
2085,16,1.711991056,4,2.693598516,Male,Other,Bachelor's,No,High,No,No,No,No,C
2086,15,3.669157695,11,1.684842207,Male,African American,Some College,Yes,Moderate,No,No,No,No,F
2087,15,15.16807346,12,2.423585367,Female,Caucasian,High School,No,Moderate,Yes,No,Yes,No,D
2088,18,0.439730441,28,0.405052613,Female,Caucasian,High School,No,High,Yes,Yes,No,No,F
2089,18,16.33755972,19,0.651340702,Female,Caucasian,Some College,No,nan,No,No,No,No,F
2090,16,0.278980374,13,1.79485975,Male,African American,Bachelor's,No,High,No,No,No,No,F
2091,18,13.14237678,27,0.963631931,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,F
2092,17,7.301878405,17,1.930782797,Male,Other,High School,No,High,No,No,No,No,F
2093,18,12.22989705,26,0.994334751,Female,African American,Bachelor's,No,nan,Yes,Yes,No,No,F
2094,17,13.92062814,23,1.354327034,Male,African American,Some College,Yes,Moderate,Yes,No,No,No,F
2095,16,6.849504384,24,0.703573144,Female,Caucasian,Some College,No,High,Yes,No,Yes,No,F
2096,16,2.159248962,19,1.523945155,Male,Caucasian,Some College,No,Very High,No,Yes,No,No,F
2097,16,1.392917355,3,3.358694269,Female,Caucasian,High School,Yes,Moderate,Yes,No,No,No,B
2098,16,11.77872045,20,1.765695173,Female,Caucasian,Some College,Yes,High,No,No,No,No,F
2099,16,10.41310707,17,1.787402596,Male,Caucasian,High School,No,High,No,No,No,No,F
2100,17,14.84402018,6,3.154023246,Male,African American,Higher,No,Low,No,Yes,Yes,Yes,B
2101,17,10.1947102,14,2.005144713,Female,Asian,Some College,No,High,Yes,Yes,No,Yes,D
2102,16,8.448915801,20,1.72075965,Female,Asian,Some College,Yes,Moderate,Yes,No,No,No,F
2103,18,7.961743565,5,3.127056224,Male,African American,Some College,No,Moderate,No,Yes,No,Yes,B
2104,15,0.528938052,15,1.441918756,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,F
2105,16,6.711144034,19,1.620921239,Female,Asian,Bachelor's,Yes,High,Yes,No,No,Yes,F
2106,18,19.52040315,23,2.19621735,Male,Asian,Some College,Yes,High,Yes,Yes,No,No,D
2107,15,17.47111152,7,3.103075343,Female,Caucasian,Some College,No,Moderate,No,Yes,No,No,B
2108,16,6.587561341,27,0.473623396,Female,Asian,Some College,No,High,Yes,No,No,No,F
2109,16,11.7559081,20,1.043865867,Male,Caucasian,Some College,No,High,No,No,No,No,F
2110,17,16.94593491,15,2.385530671,Male,Asian,High School,Yes,High,Yes,No,No,No,D
2111,15,8.825486735,27,0.270110314,Male,Other,Some College,No,Moderate,No,Yes,No,No,F
2112,15,0.359157275,21,0.438981741,Male,Caucasian,High School,No,nan,No,Yes,No,Yes,F
2113,18,1.490209236,15,1.558059855,Male,Asian,Bachelor's,No,Moderate,Yes,No,Yes,No,F
2114,17,10.20785443,2,3.680961344,Female,African American,High School,No,High,Yes,Yes,No,No,A
2115,17,19.38878751,16,2.11058376,Female,Other,Higher,No,Low,No,Yes,No,No,D
2116,17,13.86419084,8,3.291540841,Male,Caucasian,Some College,No,Very High,No,Yes,Yes,No,B
2117,17,1.418323829,24,0.427763354,Male,Asian,Some College,No,High,No,No,No,No,F
2118,15,3.787217516,2,2.846487469,Male,Caucasian,Some College,No,High,No,No,No,No,C
2119,15,15.42646286,19,1.772355433,Female,Caucasian,High School,No,High,Yes,No,Yes,Yes,F
2120,16,16.8287952,28,0.797517669,Male,Caucasian,High School,Yes,Moderate,No,No,No,No,F
2121,16,12.35389172,6,3.520931453,Male,Other,nan,Yes,High,Yes,Yes,No,No,A
2122,17,12.88846339,17,1.591365738,Female,Asian,Some College,No,Moderate,No,Yes,No,No,F
2123,17,0.566749008,11,1.864073652,Female,Asian,Some College,No,High,Yes,No,No,No,F
2124,17,16.57060519,18,2.411840622,Male,Other,Some College,Yes,High,No,Yes,No,No,D
2125,16,15.76550416,15,2.137692088,Male,Caucasian,High School,No,High,No,No,No,No,D
2126,18,5.180702882,21,1.07333339,Male,Caucasian,High School,No,High,No,No,No,No,F
2127,18,14.1735344,26,0.312479581,Female,Caucasian,Some College,No,nan,Yes,No,No,No,F
2128,16,4.297092128,23,0.502226121,Male,Caucasian,Bachelor's,No,nan,No,No,No,No,F
2129,16,0.806603221,16,1.490308897,Male,Caucasian,Some College,No,High,No,No,Yes,No,F
2130,16,4.022730852,19,0.876544106,Male,Caucasian,Some College,Yes,Low,Yes,No,No,No,F
2131,16,3.572577535,14,2.051919032,Female,Caucasian,Some College,Yes,Moderate,Yes,Yes,No,No,D
2132,16,6.754959935,0,3.294332437,Female,Caucasian,nan,No,Moderate,Yes,No,No,No,B
2133,16,8.368989944,1,2.607839353,Male,Caucasian,Higher,No,nan,No,No,No,No,C
2134,17,10.17077783,7,2.207001981,Male,Caucasian,Some College,No,nan,No,No,No,No,D
2135,17,9.53507751,21,1.629355896,Female,Other,High School,No,High,Yes,Yes,No,No,F
2136,17,5.413492119,24,0.493741135,Female,Asian,Some College,No,High,No,No,No,No,F
2137,17,0.583413371,1,3.204313181,Female,Other,High School,No,Moderate,No,Yes,Yes,No,B
2138,16,12.10203244,18,2.068111785,Female,Caucasian,Higher,Yes,Very High,No,No,No,No,D
2139,18,7.914896597,8,2.281345006,Female,Caucasian,High School,No,Low,Yes,No,No,Yes,D
2140,15,5.973443148,8,2.482172408,Female,Asian,Some College,Yes,Low,No,Yes,No,No,D
2141,16,17.33882086,12,2.622179002,Female,Caucasian,High School,No,High,Yes,No,Yes,No,C
2142,15,14.93486616,5,3.350591979,Female,Caucasian,Some College,No,High,No,No,Yes,No,B
2143,18,17.15531097,29,0.841175754,Female,Caucasian,Some College,No,Moderate,Yes,No,Yes,No,F
2144,17,9.899655894,14,2.371982915,Male,Caucasian,Some College,No,Very High,Yes,No,Yes,No,D
2145,18,2.618625043,18,1.922591349,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,F
2146,16,13.92442872,20,1.007517308,Male,Caucasian,Bachelor's,No,nan,No,No,No,No,F
2147,17,4.121475599,14,1.55387334,Female,African American,nan,No,Low,Yes,No,No,No,F
2148,16,8.824593382,17,1.247692796,Male,Caucasian,High School,No,High,No,No,No,No,F
2149,17,1.300015779,6,2.460743527,Female,Caucasian,High School,No,Moderate,Yes,No,No,No,D
2150,15,16.50616805,25,0.963340431,Female,Asian,Higher,No,nan,Yes,No,Yes,Yes,F
2151,15,2.518812821,10,2.083697986,Male,Caucasian,High School,No,High,No,No,No,No,D
2152,15,18.06195014,7,2.942198842,Female,Caucasian,Some College,Yes,Moderate,No,No,Yes,No,C
2153,18,17.28461205,5,3.179450768,Male,Asian,Some College,Yes,Moderate,No,No,Yes,No,B
2154,16,9.291655289,7,2.627337296,Male,Caucasian,High School,No,Low,Yes,No,No,No,C
2155,18,14.88736409,1,3.109493579,Male,Caucasian,High School,No,High,No,No,Yes,No,B
2156,15,12.38890148,18,1.422917512,Female,Caucasian,High School,No,Moderate,Yes,No,No,No,F
2157,16,16.06151285,15,2.058204484,Male,Caucasian,Some College,No,Low,Yes,Yes,No,No,D
2158,15,8.636102016,6,2.917010983,Female,African American,High School,Yes,Moderate,No,No,No,Yes,C
2159,18,15.71616968,9,3.184442107,Male,Asian,nan,Yes,Moderate,No,Yes,No,No,B
2160,18,9.249136341,11,2.605375369,Male,Caucasian,Bachelor's,No,Very High,No,No,Yes,No,C
2161,18,18.81931576,16,2.346025741,Male,African American,Higher,No,Very High,Yes,Yes,No,No,D
2162,15,9.727442017,6,2.239463986,Female,African American,High School,Yes,Low,No,No,No,No,D
2163,16,9.252385439,21,1.751163358,Female,Caucasian,High School,Yes,High,No,No,No,No,F
2164,16,15.70143723,7,2.952721567,Female,African American,nan,No,High,Yes,Yes,No,No,C
2165,15,16.43155384,6,3.072136606,Male,Caucasian,Some College,No,High,No,Yes,No,No,B
2166,16,11.08978229,3,2.809311539,Male,Caucasian,Bachelor's,No,Moderate,No,No,No,No,C
2167,15,3.59595627,2,2.644059861,Female,Caucasian,High School,Yes,nan,No,No,No,No,C
2168,16,9.355164619,18,1.397429095,Female,Caucasian,High School,No,High,Yes,No,No,Yes,F
2169,17,19.36145006,14,2.440060526,Female,Caucasian,Some College,Yes,Low,No,No,No,No,D
2170,17,15.05972386,3,2.626819238,Female,Asian,Some College,No,Low,No,No,No,No,C
2171,18,16.22325208,24,1.468428885,Female,Caucasian,nan,No,High,Yes,Yes,No,No,F
2172,17,0.656509976,8,2.380666917,Female,Caucasian,Some College,No,Very High,No,No,Yes,No,D
2173,17,9.357189253,12,2.303453349,Male,Caucasian,High School,Yes,Low,Yes,No,No,No,D
2174,17,12.93242267,17,1.596128103,Female,Asian,High School,No,High,No,No,No,No,F
2175,15,16.60065367,20,1.685389146,Male,African American,Some College,Yes,Moderate,No,Yes,No,No,F
2176,17,0.985473072,15,1.89700035,Male,African American,Bachelor's,No,High,No,Yes,No,No,F
2177,17,17.04877771,0,3.496776545,Female,Asian,Some College,Yes,Moderate,No,No,No,No,B
2178,18,10.96801873,3,3.361230858,Female,Asian,Bachelor's,Yes,Low,No,No,Yes,No,B
2179,17,3.946279412,17,0.82170167,Male,Caucasian,Some College,No,Low,No,No,No,Yes,F
2180,17,6.345104329,7,2.640476136,Female,African American,Some College,Yes,Moderate,No,No,Yes,Yes,C
2181,16,5.638591035,19,0.897216927,Female,Asian,Some College,No,Low,No,No,Yes,No,F
2182,18,10.61718069,15,1.674676218,Male,Other,Bachelor's,No,nan,No,Yes,Yes,No,F
2183,18,1.033713598,20,0.906353743,Male,Asian,Bachelor's,No,High,No,Yes,No,No,F
2184,18,3.17072317,10,2.419028937,Male,Caucasian,nan,Yes,Moderate,No,No,Yes,No,D
2185,18,16.25386087,19,2.131447069,Female,Caucasian,Bachelor's,Yes,High,Yes,No,No,No,D
2186,18,2.652079815,20,1.030802659,Male,Caucasian,Bachelor's,No,Low,No,No,No,Yes,F
2187,18,4.667925389,20,1.50951986,Female,Asian,Some College,Yes,High,No,No,No,Yes,F
2188,15,9.067412112,20,1.789239837,Male,Caucasian,High School,No,Moderate,Yes,Yes,Yes,No,F
2189,17,10.34241776,26,0.596417017,Male,Caucasian,Bachelor's,Yes,nan,No,No,No,No,F
2190,18,15.27220959,18,1.414555678,Male,Asian,Bachelor's,No,Moderate,No,No,No,No,F
2191,17,8.946648533,22,1.242176324,Female,Caucasian,High School,No,nan,No,Yes,Yes,No,F
2192,17,15.79729242,18,1.934783812,Female,Asian,Higher,No,High,Yes,No,No,No,F
2193,15,12.36692614,17,2.315769875,Male,Caucasian,nan,No,High,No,Yes,No,No,D
2194,18,2.261994788,18,1.81861256,Male,Caucasian,High School,No,Moderate,Yes,Yes,No,No,F
2195,16,3.126628768,10,2.36312146,Male,Caucasian,Some College,No,Low,Yes,Yes,Yes,Yes,D
2196,15,8.740674509,2,2.791339403,Female,Asian,Some College,No,Low,No,No,No,No,C
2197,16,7.937787862,7,2.954534084,Male,Caucasian,Some College,Yes,Moderate,Yes,No,No,No,C
2198,17,14.87088539,19,1.812887043,Female,Caucasian,nan,No,High,No,No,No,Yes,F
2199,17,11.6147428,18,1.141456556,Male,Other,Higher,Yes,Low,No,No,No,No,F
2200,15,7.76266162,9,2.29536228,Male,Caucasian,nan,No,nan,No,Yes,No,No,D
2201,15,3.415205669,15,1.677100802,Male,African American,High School,No,Moderate,Yes,No,No,No,F
2202,16,4.536742047,4,2.752163931,Male,African American,nan,No,Moderate,No,No,No,No,C
2203,18,11.51002037,19,1.201444582,Male,Caucasian,Some College,Yes,Low,No,No,No,No,F
2204,16,8.468776098,8,2.901185607,Male,African American,Bachelor's,Yes,Moderate,Yes,Yes,Yes,Yes,C
2205,15,10.29855018,7,2.676827394,Female,Caucasian,Some College,No,Moderate,Yes,No,No,No,C
2206,16,3.413548706,10,2.297639913,Male,African American,Bachelor's,No,Moderate,Yes,No,No,No,D
2207,15,13.25812505,15,1.451441021,Female,Caucasian,nan,No,Moderate,No,No,No,No,F
2208,16,17.05077482,6,2.981786874,Male,African American,Some College,No,High,No,Yes,No,No,C
2209,15,5.158790136,14,1.415221491,Male,Caucasian,Some College,Yes,nan,No,No,Yes,Yes,F
2210,15,9.830284517,23,0.928539344,Female,African American,Some College,No,Low,Yes,No,No,No,F
2211,15,19.51054658,28,0.984031783,Male,Caucasian,nan,No,Moderate,No,No,No,Yes,F
2212,18,6.664834811,20,1.382935705,Female,Caucasian,Some College,Yes,Moderate,Yes,No,No,Yes,F
2213,16,11.9009269,19,1.863899822,Female,Caucasian,Some College,Yes,Moderate,No,Yes,No,No,F
2214,16,1.803914004,22,1.228428847,Male,Caucasian,Some College,No,High,Yes,Yes,No,No,F
2215,16,12.12030005,16,2.137393265,Female,Asian,Some College,No,High,Yes,No,Yes,No,D
2216,15,1.792635466,5,2.434532444,Female,Caucasian,High School,No,Low,Yes,No,Yes,No,D
2217,16,19.18470871,14,2.256488312,Male,Other,Some College,No,High,No,No,No,No,D
2218,16,14.31325304,7,2.689155112,Female,Other,High School,No,Moderate,No,Yes,No,No,C
2219,15,15.76319576,6,3.131235885,Male,African American,Bachelor's,Yes,Low,No,No,No,No,B
2220,17,14.08208722,1,3.770283973,Male,Caucasian,Some College,Yes,Very High,No,Yes,No,No,A
2221,15,11.79458072,29,0.799591198,Male,Caucasian,High School,No,High,No,Yes,No,No,F
2222,16,8.998255622,12,2.964668231,Male,Asian,Higher,No,Very High,Yes,Yes,No,No,C
2223,15,17.1674676,29,0.702760319,Female,Caucasian,Some College,No,Low,No,Yes,No,No,F
2224,17,19.13671335,22,1.193617771,Male,Caucasian,nan,No,Low,Yes,No,Yes,No,F
2225,15,9.980723458,28,0.299951906,Male,African American,Some College,No,Moderate,No,Yes,No,No,F
2226,16,18.63070098,5,3.299578873,Female,Asian,High School,No,High,No,Yes,No,No,B
2227,17,11.6666582,28,0.212367095,Male,Asian,Bachelor's,No,Low,No,No,No,No,F
2228,18,10.76768374,4,3.526125038,Male,Caucasian,Bachelor's,No,High,Yes,Yes,Yes,No,A
2229,16,9.089654659,19,1.611737954,Female,African American,Higher,No,Moderate,No,Yes,No,No,F
2230,17,4.185755231,0,3.343050864,Female,Caucasian,Some College,No,Moderate,Yes,Yes,No,No,B
2231,17,0.074393216,28,0.026468661,Female,Caucasian,Some College,No,High,No,No,No,No,F
2232,18,4.830124537,17,1.63640311,Female,Asian,Some College,No,High,Yes,No,No,No,F
2233,15,10.19446343,14,1.709701378,Female,Caucasian,High School,No,nan,No,No,No,No,F
2234,15,7.599199045,22,1.485111828,Female,Caucasian,Some College,No,Very High,No,Yes,Yes,No,F
2235,16,8.96970456,9,2.999409147,Female,Caucasian,Some College,No,Moderate,Yes,Yes,No,No,C
2236,18,19.61296439,2,3.51541583,Male,Asian,nan,Yes,nan,Yes,No,No,No,A
2237,15,7.005447413,4,2.918139128,Female,Asian,Some College,No,High,No,No,No,No,C
2238,18,9.043658787,23,1.362233599,Female,African American,Bachelor's,No,Very High,Yes,Yes,No,No,F
2239,15,2.670311027,28,0.20506796,Female,Asian,Bachelor's,No,High,No,No,No,No,F
2240,17,0.959154649,12,2.233239466,Male,Caucasian,nan,No,High,Yes,No,Yes,No,D
2241,15,15.50819029,7,3.159302938,Male,Caucasian,nan,Yes,High,No,Yes,No,No,B
2242,18,11.4136635,21,1.994611703,Female,Caucasian,High School,Yes,Very High,No,No,Yes,No,F
2243,17,15.21409612,20,0.999088544,Female,Caucasian,Bachelor's,No,nan,No,No,No,Yes,F
2244,17,2.997255978,28,0.521955726,Female,Caucasian,High School,No,High,Yes,Yes,No,No,F
2245,17,11.43657542,1,3.463687549,Male,Other,Some College,No,High,Yes,No,No,No,B
2246,18,5.072849487,8,1.987964727,Male,Caucasian,High School,No,nan,No,Yes,No,No,F
2247,16,4.561236338,16,1.681904804,Female,Caucasian,Some College,No,Moderate,Yes,No,No,Yes,F
2248,16,0.230520281,26,0.112635059,Male,Caucasian,High School,No,Moderate,No,No,No,No,F
2249,16,2.606814471,17,1.907983914,Female,Caucasian,Some College,No,High,Yes,No,No,Yes,F
2250,18,6.18536223,12,1.197933331,Male,Other,High School,No,nan,No,No,No,No,F
2251,17,2.337575212,0,3.215272685,Male,Caucasian,Some College,Yes,High,No,No,No,No,B
2252,16,19.71716881,11,2.190269259,Female,Caucasian,High School,No,Low,No,No,No,No,D
2253,18,6.17265297,19,1.150966131,Female,Asian,Some College,No,Moderate,No,No,Yes,No,F
2254,16,2.606478934,19,0.690151345,Female,Caucasian,Bachelor's,No,High,No,No,No,Yes,F
2255,15,3.981646257,20,1.519955292,Female,Caucasian,High School,No,Moderate,Yes,No,No,No,F
2256,16,11.75406457,4,3.16898861,Male,Caucasian,Bachelor's,Yes,Moderate,No,No,No,No,B
2257,16,1.280870477,7,1.808164559,Male,African American,Some College,No,nan,Yes,No,No,No,F
2258,17,17.2486826,26,1.11587873,Male,Other,High School,Yes,High,Yes,No,No,No,F
2259,18,19.22999358,14,2.00330798,Female,Asian,Some College,No,Very High,No,No,No,No,D
2260,17,4.934948413,26,0.889714915,Male,Caucasian,High School,Yes,Very High,No,No,No,No,F
2261,17,9.001905372,2,3.984673603,Female,Asian,Some College,Yes,High,Yes,Yes,No,No,A
2262,17,0.442689021,5,2.325434065,Male,Caucasian,Some College,No,Low,Yes,No,No,No,D
2263,17,12.81420449,27,0.613316332,Female,Caucasian,High School,No,Low,Yes,No,Yes,No,F
2264,17,8.278521161,12,2.712229743,Female,Caucasian,Some College,Yes,Low,Yes,Yes,Yes,No,C
2265,16,5.401169322,11,2.096616211,Male,Caucasian,Bachelor's,No,Moderate,No,No,Yes,No,D
2266,17,4.136742212,18,1.18306385,Female,African American,Bachelor's,No,Low,Yes,No,No,No,F
2267,17,13.08046155,28,0.560174606,Female,African American,Some College,No,Low,No,No,Yes,No,F
2268,18,8.324340621,17,1.167425413,Male,Other,Higher,No,High,No,No,No,No,F
2269,15,3.593185781,23,0.923181562,Female,African American,Some College,No,Moderate,Yes,No,No,Yes,F
2270,16,13.78218163,0,3.841286249,Female,African American,High School,No,High,Yes,No,No,No,A
2271,16,11.30144566,24,1.212880751,Female,Caucasian,Bachelor's,No,Very High,Yes,Yes,No,No,F
2272,16,17.1734411,26,0.96214922,Male,Caucasian,Some College,No,High,No,No,Yes,No,F
2273,17,2.349517978,6,2.502009134,Male,African American,Some College,Yes,High,Yes,No,No,No,C
2274,17,15.71333204,11,2.456223794,Female,Caucasian,Some College,No,High,Yes,No,No,No,D
2275,17,13.47033574,9,2.646556961,Male,Asian,Bachelor's,Yes,Moderate,Yes,No,No,No,C
2276,18,2.300218737,28,0.381768495,Female,Caucasian,Bachelor's,Yes,nan,No,No,No,No,F
2277,15,13.8964146,11,2.396139095,Female,Caucasian,Some College,Yes,nan,Yes,Yes,No,No,D
2278,17,8.830945778,10,2.595648863,Female,Caucasian,High School,Yes,Low,No,Yes,Yes,No,C
2279,15,18.89969571,3,4,Female,Caucasian,Some College,Yes,High,Yes,Yes,No,No,A
2280,18,2.832227012,18,1.419522635,Female,Caucasian,Some College,Yes,Very High,Yes,No,No,No,F
2281,16,12.85666782,5,3.432684708,Male,Asian,High School,No,Very High,Yes,Yes,No,No,B
2282,17,7.639600909,24,0.129306752,Female,Caucasian,Some College,No,nan,No,No,No,Yes,F
2283,15,19.13629341,8,2.928948238,Male,African American,Some College,Yes,Very High,No,No,No,No,C
2284,15,6.599497906,19,0.947133463,Male,Caucasian,High School,No,Moderate,No,No,No,No,F
2285,17,19.24371819,9,2.999544104,Female,Caucasian,High School,Yes,High,No,Yes,No,No,C
2286,16,18.02971702,4,3.055386295,Female,Caucasian,High School,Yes,Low,Yes,No,No,No,B
2287,16,5.407664706,26,0,Male,Asian,Bachelor's,No,nan,No,No,No,No,F
2288,16,16.07083554,12,2.745858798,Male,Caucasian,High School,Yes,Moderate,No,Yes,No,Yes,C
2289,18,19.91208404,8,3.214628426,Male,Asian,High School,No,High,Yes,No,Yes,Yes,B
2290,15,5.053260043,1,3.415413324,Female,Caucasian,Some College,No,Low,No,No,Yes,No,B
2291,15,8.735543386,17,1.469389272,Male,Asian,High School,No,Low,Yes,No,No,Yes,F
2292,15,10.40361473,20,1.552112938,Female,Caucasian,nan,No,Very High,No,No,No,No,F
2293,18,5.898622716,0,3.548459826,Female,African American,High School,No,Very High,No,No,No,No,A
2294,15,0.305296793,23,0.192625112,Female,African American,Some College,No,nan,Yes,No,No,No,F
2295,18,4.402584884,20,1.34899742,Male,Other,Some College,No,High,No,No,No,No,F
2296,16,5.638737687,11,2.143105069,Female,Caucasian,High School,Yes,Moderate,No,Yes,No,No,D
2297,17,8.871994026,9,2.471386533,Female,Caucasian,Some College,No,Moderate,No,Yes,No,Yes,D
2298,15,3.422049568,1,3.205425334,Female,Caucasian,Higher,No,Moderate,No,Yes,No,No,B
2299,15,17.46508713,27,0.454114438,Female,Asian,High School,No,Moderate,Yes,No,No,No,F
2300,16,14.09822265,8,2.809833207,Female,African American,High School,Yes,Moderate,Yes,No,No,No,C
2301,17,1.704009551,1,2.997505608,Male,Asian,High School,Yes,Moderate,No,No,No,No,C
2302,18,13.00184902,22,1.176189034,Female,Caucasian,Some College,No,Moderate,Yes,Yes,No,Yes,F
2303,17,13.07312953,23,1.668924546,Female,Caucasian,Some College,No,High,Yes,Yes,Yes,No,F
2304,16,19.12442347,29,1.623004075,Male,Caucasian,High School,Yes,High,Yes,Yes,No,No,F
